TEMPERATURE,WINDSPEED,ZENITH,DHI,DNI,POWER
34.2,2.8,66.37,79,671,51.3
33,2,72.56,67,585,42.9
31.9,1.3,78.63,52,460,30.5
30.8,1.2,84.55,30,267,0.2
29.8,1,90.03,0,0,0
29.4,1.1,96.13,0,0,0
29.1,1.1,101.52,0,0,0
28.7,1.2,106.61,0,0,0
28.3,1.2,111.34,0,0,0
27.9,1.3,115.62,0,0,0
27.5,1.4,119.36,0,0,0
27.2,1.5,122.45,0,0,0
26.8,1.5,124.77,0,0,0
26.5,1.5,126.22,0,0,0
26.1,1.5,126.74,0,0,0
25.7,1.4,126.3,0,0,0
25.3,1.3,124.92,0,0,0
24.9,1.2,122.66,0,0,0
24.5,1.1,119.63,0,0,0
24.1,1,115.94,0,0,0
23.7,0.8,111.7,0,0,0
23.5,0.8,107,0,0,0
23.3,0.7,101.93,0,0,0
23.7,0.6,96.56,0,0,0
24.1,0.5,90.95,0,0,0
25.5,0.5,85,30,235,0
26.9,0.5,79.11,52,440,0
28.8,0.4,73.04,69,573,0
30.7,0.2,66.86,80,669,0
32,0.6,60.61,90,732,10.2
33.3,1.1,54.29,96,784,47.9
34.2,1.5,47.95,103,820,63.9
35.1,1.9,41.6,107,849,63.8
35.9,2.3,35.28,112,870,67.2
36.6,2.6,29.06,115,887,67.9
37.2,2.9,23.03,117,899,67.2
37.7,3.1,17.45,126,898,65.7
38.1,3.3,12.94,127,903,65.7
38.5,3.4,10.93,127,907,65.7
38.7,3.4,12.68,127,906,65.9
38.9,3.5,17.08,125,902,65
39,3.5,22.61,123,894,67
39.1,3.5,28.61,111,896,67.9
39,3.5,34.83,108,883,68.5
38.9,3.5,41.14,103,864,66.8
38.6,3.5,47.49,98,838,67.5
38.3,3.5,53.84,92,804,65.6
38.3,3.5,60.16,84,760,57.2
37.1,3.5,66.43,75,701,50.3
35.6,2.8,72.62,64,617,41.6
34,2.1,78.7,50,491,28.7
32.8,2.2,84.62,30,295,0.1
31.5,2.3,90.1,0,0,0
31.2,2.7,96.22,0,0,0
30.9,3.1,101.61,0,0,0
30.4,3.3,106.72,0,0,0
30,3.5,111.46,0,0,0
29.6,3.5,115.75,0,0,0
29.2,3.5,119.5,0,0,0
28.8,3.3,122.6,0,0,0
28.3,3.1,124.93,0,0,0
27.9,2.9,126.39,0,0,0
27.5,2.6,126.92,0,0,0
27.1,2.4,126.47,0,0,0
26.7,2.3,125.09,0,0,0
26.5,2.1,122.83,0,0,0
26.2,1.9,119.79,0,0,0
26,1.8,116.1,0,0,0
25.7,1.7,111.84,0,0,0
25.5,1.6,107.14,0,0,0
25.3,1.4,102.06,0,0,0
25.5,1.6,96.68,0,0,0
25.8,1.8,91.07,0,0,0
26.8,2,85.11,28,118,0
27.9,2.2,79.21,65,179,26.6
29.7,2.4,73.14,97,320,35.3
31.5,2.5,66.96,134,375,37.1
32.8,2.7,60.7,89,729,42.2
34.2,2.9,54.38,94,785,61.3
35,3,48.04,100,820,69
35.9,3.2,41.69,104,853,73.3
36.7,3.4,35.38,109,873,61.5
37.4,3.6,29.16,112,889,65.3
37.8,3.8,23.15,114,901,66
38.3,4,17.58,128,895,37.5
38.5,4.1,13.1,129,900,57.7
38.8,4.3,11.1,133,897,64.6
38.8,4.3,12.83,361,615,56.9
38.9,4.4,17.18,393,547,43.7
38.8,4.4,22.69,133,877,34.3
38.8,4.5,28.68,132,863,33.1
38.5,4.7,34.89,216,717,44.6
38.2,4.9,41.2,360,118,64.2
37.8,5,47.55,267,34,47.9
37.3,5.2,53.9,126,715,42.2
37.3,5.2,60.22,158,483,23.8
36,5.3,66.49,130,5,8.7
35.1,4.9,72.69,84,0,0.4
34.2,4.4,78.78,64,357,0
33.3,4.1,84.7,30,156,0
32.3,3.7,90.18,0,0,0
31.8,3.7,96.31,0,0,0
31.3,3.6,101.72,0,0,0
30.8,3.5,106.83,0,0,0
30.3,3.4,111.58,0,0,0
29.8,3.4,115.89,0,0,0
29.3,3.3,119.65,0,0,0
28.8,3.2,122.75,0,0,0
28.3,3.1,125.09,0,0,0
27.8,2.7,126.56,0,0,0
27.3,2.4,127.09,0,0,0
27.1,2.3,126.65,0,0,0
26.9,2.2,125.26,0,0,0
26.7,2,123,0,0,0
26.4,1.7,119.96,0,0,0
26.2,1.5,116.25,0,0,0
25.9,1.3,111.99,0,0,0
25.6,1.2,107.28,0,0,0
25.3,1.1,102.19,0,0,0
25.5,1.2,96.81,0,0,0
25.6,1.4,91.18,0,0,0
26.7,1.8,85.22,31,172,1.8
27.8,2.1,79.32,60,370,29.4
29.4,2.4,73.24,82,505,41.4
31,2.7,67.06,96,610,48.3
32.2,2.9,60.79,109,681,61.8
33.4,3.1,54.47,117,741,69.9
34.2,3.2,48.13,126,782,69.4
35,3.3,41.78,130,818,70
35.6,3.4,35.47,135,843,67.7
36.3,3.5,29.26,137,865,67.2
36.7,3.6,23.26,140,880,70.1
37.2,3.8,17.72,126,910,68.8
37.6,3.9,13.26,128,917,66.9
37.9,4,11.28,129,918,64.5
38.1,4,12.98,128,917,66.6
38.2,4.1,17.3,128,912,67.1
38.2,4.1,22.78,125,904,67.1
38.2,4.1,28.76,116,905,69.8
38,4.2,34.96,112,887,69.3
37.8,4.2,41.26,108,866,72.6
37.4,4.2,47.61,103,839,63.7
37,4.2,53.96,97,803,59.4
37,4.2,60.29,89,757,47.3
35.7,4.1,66.56,124,445,35.3
34.3,3.2,72.76,91,393,31
33,2.4,78.85,54,454,23.6
32,2.2,84.78,30,259,0
30.9,2,90.26,0,0,0
30.8,2.4,96.41,0,0,0
30.6,2.8,101.83,0,0,0
30.6,3.2,106.95,0,0,0
30.5,3.5,111.71,0,0,0
30.3,3.7,116.03,0,0,0
30.2,3.9,119.8,0,0,0
29.9,4,122.92,0,0,0
29.6,4,125.27,0,0,0
29.1,3.8,126.74,0,0,0
28.6,3.6,127.28,0,0,0
28.1,3.5,126.84,0,0,0
27.5,3.3,125.45,0,0,0
27,2.9,123.18,0,0,0
26.5,2.6,120.13,0,0,0
25.9,2.1,116.41,0,0,0
25.3,1.7,112.14,0,0,0
24.8,1.5,107.42,0,0,0
24.4,1.3,102.33,0,0,0
24.6,1.5,96.93,0,0,0
24.9,1.7,91.3,0,0,0
26.2,2.2,85.33,27,248,0
27.5,2.7,79.42,50,455,0
28.9,2.8,73.34,66,588,0
30.4,3,67.15,78,679,0
31.4,3,60.89,88,743,10
32.4,3,54.57,97,789,55.4
33.2,3.1,48.22,104,825,67.9
34.1,3.2,41.87,111,849,70.1
34.8,3.4,35.57,116,871,67.4
35.5,3.5,29.36,121,885,67.2
36.1,3.6,23.37,124,897,67
36.6,3.7,17.86,120,913,62.5
37,3.8,13.43,121,918,70.3
37.4,3.8,11.47,123,918,72.4
37.6,3.9,13.14,122,917,69.2
37.8,3.9,17.42,121,912,68.1
37.8,4,22.87,119,904,66.5
37.9,4,28.84,130,872,69.8
37.7,4.1,35.03,126,854,68.5
37.6,4.2,41.33,122,830,70.8
37.2,4.3,47.68,116,801,66.7
36.8,4.3,54.03,110,758,66.4
36.8,4.3,60.36,100,709,49.5
35.6,4.2,66.64,93,628,34.5
34.5,3.6,72.84,78,534,31
33.5,3.1,78.94,60,388,19.1
32.8,3.1,84.87,32,200,0
32.2,3.1,90.86,0,0,0
31.8,3.6,96.52,0,0,0
31.5,4.1,101.94,0,0,0
30.8,4.7,107.08,0,0,0
30.1,5.2,111.85,0,0,0
29.3,5.1,116.18,0,0,0
28.5,5.1,119.96,0,0,0
27.9,4.7,123.09,0,0,0
27.4,4.4,125.45,0,0,0
27,3.9,126.93,0,0,0
26.5,3.5,127.47,0,0,0
26.1,3,127.03,0,0,0
25.7,2.5,125.63,0,0,0
25.2,2,123.36,0,0,0
24.7,1.6,120.3,0,0,0
24.4,1.3,116.58,0,0,0
24,1,112.3,0,0,0
23.8,0.9,107.56,0,0,0
23.6,0.8,102.46,0,0,0
23.9,0.9,97.06,0,0,0
24.2,1,91.42,0,0,0
25.5,1.3,85.44,29,165,15.1
26.8,1.7,79.53,61,347,27.2
28.2,1.9,73.44,86,481,42.3
29.6,2,67.25,105,581,50.8
30.6,2.4,60.98,119,652,61.5
31.7,2.8,54.66,131,710,66.5
32.5,3.2,48.31,141,751,68.8
33.4,3.5,41.97,148,788,72
34.1,3.8,35.67,155,813,69.9
34.9,4.1,29.47,157,836,70
35.5,4.4,23.49,161,850,68.4
36.1,4.6,18,122,917,67.9
36.5,4.8,13.6,123,922,69.5
36.9,4.9,11.67,128,918,69.6
37.1,5.1,13.3,127,917,68.5
37.3,5.2,17.54,131,906,67.8
37.4,5.3,22.97,129,898,46.2
37.4,5.4,28.92,126,884,65.9
37.2,5.4,35.11,122,868,65.4
37.1,5.5,41.41,157,777,64.2
36.6,5.4,47.75,113,813,66.7
36.2,5.4,54.1,106,774,66.1
36.2,5.4,60.43,97,725,55.7
34.9,5.1,66.71,86,658,45.5
33.8,4.4,72.92,72,567,35.1
32.7,3.7,79.02,54,434,24.1
31.7,3.4,84.96,30,237,0
30.6,3,90.96,0,0,0
30.1,3,96.63,0,0,0
29.6,3.1,102.06,0,0,0
29.1,3,107.21,0,0,0
28.6,2.9,111.99,0,0,0
28.1,2.7,116.33,0,0,0
27.7,2.5,120.12,0,0,0
27.2,2.3,123.26,0,0,0
26.8,2,125.63,0,0,0
26.4,1.8,127.12,0,0,0
26,1.5,127.66,0,0,0
25.6,1.3,127.22,0,0,0
25.3,1.1,125.82,0,0,0
25.2,0.9,123.54,0,0,0
25.1,0.7,120.48,0,0,0
25.2,0.5,116.74,0,0,0
25.3,0.3,112.45,0,0,0
25,0.5,107.71,0,0,0
24.8,0.7,102.6,0,0,0
24.9,1.3,97.19,0,0,0
25,1.8,91.54,0,0,0
26.2,2.7,85.55,28,165,0
27.4,3.5,79.64,56,365,0.1
28.6,4,73.55,77,502,21.5
29.8,4.4,67.35,92,602,48
30.7,4.6,61.08,105,672,57.9
31.6,4.8,54.75,245,286,61
32.2,5,48.41,124,764,27.6
32.9,5.2,42.06,133,792,34
33.3,5.3,35.76,139,815,42.1
33.8,5.3,29.57,147,826,54.9
34.1,5.3,23.61,151,840,33.9
34.4,5.3,18.14,390,545,61.9
34.6,5.1,13.78,447,366,78.9
34.8,4.9,11.86,491,282,76.2
35,4.7,13.48,162,9,25.2
35.1,4.4,17.68,492,165,30.8
35.2,4.3,23.08,470,188,25.4
35.4,4.1,29.01,425,278,39.9
35.3,4,35.19,285,582,30.9
35.3,3.8,41.49,258,553,58.9
35,3.8,47.83,125,776,46.8
34.7,3.7,54.18,109,756,60.6
34.7,3.7,60.51,127,583,47.6
33.7,3.6,66.8,84,660,22.3
32.5,3,73.01,70,568,34.1
31.3,2.4,79.12,47,452,24
30.3,2.6,85.06,28,250,0
29.2,2.7,91.07,0,0,0
28.8,3.3,96.74,0,0,0
28.3,3.9,102.19,0,0,0
27.7,4.2,107.34,0,0,0
27.1,4.5,112.14,0,0,0
26.6,4.5,116.49,0,0,0
26,4.6,120.29,0,0,0
25.6,4.4,123.44,0,0,0
25.2,4.2,125.82,0,0,0
24.7,3.9,127.32,0,0,0
24.3,3.6,127.86,0,0,0
23.9,3.5,127.42,0,0,0
23.5,3.3,126.02,0,0,0
23.1,3.1,123.73,0,0,0
22.7,3,120.66,0,0,0
22.3,2.7,116.91,0,0,0
21.9,2.4,112.61,0,0,0
21.5,2,107.86,0,0,0
21.2,1.6,102.74,0,0,0
21.4,1.7,97.32,0,0,0
21.6,1.7,91.67,0,0,0
22.6,1.8,85.66,25,40,0.6
23.6,1.9,79.74,50,435,14.7
25.3,2.4,73.65,67,573,25
27.1,2.8,67.45,102,530,44
28,2.7,61.17,175,385,49.4
29,2.5,54.85,197,467,17.8
29.8,2.4,48.5,218,525,66.4
30.6,2.3,42.16,260,532,65.8
31.5,2.3,35.86,124,854,66.3
32.3,2.3,29.68,365,473,64.7
33.1,2.4,23.74,403,470,68.4
33.8,2.4,18.29,329,641,69.1
34.3,2.3,13.96,125,911,66.9
34.8,2.3,12.07,122,917,65.2
35,2.2,13.66,122,916,69.5
35.2,2.1,17.82,118,916,70.2
35.4,2.2,23.19,116,909,69
35.5,2.3,29.11,115,894,70.1
35.4,2.6,35.28,111,879,68.9
35.4,2.8,41.57,105,861,61.9
35,3,47.91,100,832,59.6
34.7,3.2,54.26,93,798,47.1
34.7,3.2,60.6,85,751,52.8
33.5,3.5,66.89,76,687,41.9
32.5,3.1,73.1,64,599,36.1
31.6,2.8,79.21,49,463,24.1
30.7,2.7,85.16,27,258,0
29.9,2.7,91.18,0,0,0
29.6,3.1,96.86,0,0,0
29.3,3.5,102.32,0,0,0
28.9,3.7,107.48,0,0,0
28.4,3.9,112.29,0,0,0
27.9,3.9,116.65,0,0,0
27.3,4,120.47,0,0,0
26.8,4.1,123.63,0,0,0
26.3,4.1,126.02,0,0,0
25.9,4,127.52,0,0,0
25.4,4,128.07,0,0,0
25,3.8,127.63,0,0,0
24.6,3.5,126.22,0,0,0
24.2,3.1,123.92,0,0,0
23.8,2.7,120.84,0,0,0
23.4,2.3,117.09,0,0,0
23,1.9,112.78,0,0,0
22.8,1.8,108.01,0,0,0
22.5,1.6,102.88,0,0,0
23,1.8,97.46,0,0,0
23.4,2,91.79,0,0,0
24.9,2.5,85.78,25,229,11.4
26.4,3,79.86,47,442,29.2
28.3,3,73.76,64,578,43.3
30.1,3,67.55,76,669,53.5
31.3,2.7,61.27,86,735,60.5
32.5,2.5,54.94,96,779,65.4
33.3,2.5,48.6,103,814,67.3
34.2,2.4,42.26,110,840,67.9
34.9,2.6,35.97,115,862,66.7
35.6,2.8,29.79,120,874,67
36.1,3,23.86,123,886,66.5
36.6,3.3,18.44,134,883,68.7
37,3.5,14.15,136,888,69.1
37.3,3.7,12.28,137,888,69.9
37.4,3.9,13.84,363,611,74.6
37.6,4.1,17.96,134,883,76.1
37.5,4.3,23.31,414,451,66.8
37.5,4.5,29.21,369,478,65.9
37.3,4.7,35.37,251,650,50.3
37,4.9,41.66,281,470,50.1
36.6,5,48,240,470,44.9
36.1,5.1,54.35,205,456,32.1
36.1,5.1,60.69,132,564,36.1
34.7,5.2,66.98,106,525,32.3
33.7,4.8,73.2,80,453,32.1
32.7,4.4,79.32,67,96,16.7
31.7,3.9,85.27,27,72,0
30.7,3.5,91.29,0,0,0
30,3.2,96.99,0,0,0
29.4,3,102.45,0,0,0
29.1,3.3,107.63,0,0,0
28.7,3.6,112.45,0,0,0
28.4,4,116.82,0,0,0
28,4.3,120.65,0,0,0
27.6,4.3,123.82,0,0,0
27.1,4.4,126.22,0,0,0
26.6,4.1,127.73,0,0,0
26.1,3.8,128.28,0,0,0
25.6,3.4,127.84,0,0,0
25.1,3.1,126.43,0,0,0
24.7,2.8,124.12,0,0,0
24.3,2.5,121.03,0,0,0
23.9,2.3,117.26,0,0,0
23.5,2,112.94,0,0,0
23.1,1.8,108.17,0,0,0
22.7,1.7,103.03,0,0,0
23,1.9,97.59,0,0,0
23.3,2,91.92,0,0,0
24.6,2.6,85.89,25,232,6
25.9,3.2,79.97,47,449,26.4
27.6,3.3,73.86,64,588,40.5
29.3,3.4,67.65,76,681,51.3
30.7,3.2,61.37,86,746,58.8
32.1,3.1,55.04,95,793,69.3
33,3.1,48.69,102,829,69.8
33.9,3.2,42.35,108,855,72.9
34.5,3.4,36.07,113,877,71.4
35.2,3.6,29.9,116,896,73.5
35.7,3.8,23.99,119,908,70
36.2,3.9,18.59,118,921,67.6
36.6,4.1,14.34,119,928,71.6
36.9,4.2,12.49,116,933,68.2
37.1,4.2,14.03,116,932,67.4
37.2,4.3,18.12,113,931,68.2
37.2,4.3,23.44,111,923,67.4
37.2,4.4,29.32,106,915,69.8
37,4.4,35.47,103,900,64.4
36.8,4.4,41.75,97,884,68.5
36.4,4.3,48.09,92,859,66.4
36,4.2,54.44,84,829,62.5
36,4.2,60.78,78,784,58.7
34.7,4,67.08,69,722,51.8
33.4,3.3,73.3,58,635,43.4
32.1,2.5,79.42,45,500,30
31,2.5,85.38,25,289,0
29.9,2.5,91.42,0,0,0
29.7,3,97.12,0,0,0
29.4,3.6,102.59,0,0,0
29.1,4.1,107.78,0,0,0
28.7,4.6,112.61,0,0,0
28.2,4.6,117,0,0,0
27.6,4.6,120.84,0,0,0
27,4.4,124.02,0,0,0
26.4,4.1,126.43,0,0,0
26,3.8,127.95,0,0,0
25.5,3.5,128.5,0,0,0
25.1,3.2,128.06,0,0,0
24.7,3,126.64,0,0,0
24.3,2.6,124.32,0,0,0
23.9,2.3,121.22,0,0,0
23.6,2,117.44,0,0,0
23.2,1.7,113.11,0,0,0
22.9,1.6,108.32,0,0,0
22.6,1.4,103.17,0,0,0
22.9,1.6,97.73,0,0,0
23.2,1.7,92.04,0,0,0
24.6,1.9,86.01,24,230,0
26,2,80.08,45,461,0
28,1.9,73.97,60,602,0
30,1.8,67.76,71,695,0
31.6,2,61.47,80,760,9.8
33.2,2.1,55.14,87,810,53.1
34,2.2,48.79,93,846,67.3
34.9,2.4,42.45,96,877,72.2
35.6,2.4,36.17,101,898,63.7
36.2,2.5,30.02,102,917,62.5
36.8,2.5,24.12,105,928,65.8
37.3,2.4,18.75,108,934,66.4
37.7,2.5,14.54,109,938,66.7
38.1,2.5,12.71,108,944,66.3
38.3,2.6,14.23,108,943,67.7
38.6,2.7,18.28,107,938,67.7
38.6,2.9,23.57,105,931,71.4
38.7,3.1,29.44,103,920,71.2
38.5,3.3,35.58,100,903,66.9
38.4,3.5,41.85,96,883,62.2
38,3.6,48.19,91,858,67.7
37.6,3.7,54.54,85,823,64.5
37.6,3.7,60.88,78,778,57.6
36.3,3.5,67.18,71,711,49.3
34.7,2.7,73.41,60,620,40.7
33.2,2,79.54,46,480,26.8
32.2,1.9,85.5,26,260,0
31.1,1.9,91.54,0,0,0
30.8,2.2,97.26,0,0,0
30.5,2.5,102.74,0,0,0
30.3,3.2,107.94,0,0,0
30.1,3.8,112.78,0,0,0
29.6,4.1,117.18,0,0,0
29.1,4.4,121.03,0,0,0
28.4,4.1,124.23,0,0,0
27.8,3.9,126.64,0,0,0
27.3,3.5,128.17,0,0,0
26.7,3.1,128.72,0,0,0
26.3,2.7,128.28,0,0,0
25.9,2.4,126.85,0,0,0
25.5,2.2,124.53,0,0,0
25.2,2,121.41,0,0,0
24.9,1.7,117.62,0,0,0
24.7,1.4,113.28,0,0,0
24.4,1.2,108.48,0,0,0
24.2,1,103.32,0,0,0
24.4,1.1,97.86,0,0,0
24.5,1.2,92.17,0,0,0
25.7,1.3,86.13,24,184,11.6
26.9,1.3,80.19,48,405,29.4
28.4,1.1,74.08,65,550,42.1
29.9,1,67.86,78,647,52.8
31.4,1.1,61.57,88,715,59.2
32.9,1.3,55.24,97,764,64.3
33.9,1.5,48.89,104,801,64.4
34.9,1.8,42.55,111,828,66.1
35.6,2,36.28,116,850,67.5
36.3,2.2,30.13,121,863,69.8
36.8,2.3,24.25,124,875,65.6
37.3,2.3,18.91,118,895,66.2
37.5,2.3,14.74,417,524,66.2
37.8,2.3,12.94,398,563,72
37.7,2.1,14.44,438,490,52.6
37.7,1.9,18.44,376,570,55.3
37.6,1.6,23.71,125,873,68.5
37.4,1.2,29.56,283,645,57
37.2,0.9,35.69,133,819,77.7
36.9,0.5,41.96,268,515,70.3
36.4,0.6,48.29,305,242,35.5
35.8,0.8,54.64,127,691,3.7
35.8,0.8,60.98,197,280,58.3
34.4,1.7,67.29,99,569,55.1
33.4,1.9,73.52,82,467,20.8
32.4,2.1,79.65,60,318,21.2
31.6,2.4,85.62,25,31,0
30.9,2.8,91.68,0,0,0
30.3,3.1,97.4,0,0,0
29.7,3.5,102.89,0,0,0
29.1,3.7,108.1,0,0,0
28.5,3.9,112.95,0,0,0
28,3.8,117.36,0,0,0
27.5,3.8,121.23,0,0,0
27.2,3.5,124.44,0,0,0
26.9,3.2,126.86,0,0,0
26.7,3.1,128.4,0,0,0
26.5,2.9,128.95,0,0,0
26.2,2.8,128.5,0,0,0
25.9,2.7,127.07,0,0,0
25.7,2.7,124.74,0,0,0
25.4,2.6,121.61,0,0,0
25.2,2.6,117.81,0,0,0
25.1,2.6,113.45,0,0,0
24.9,2.7,108.64,0,0,0
24.8,2.8,103.47,0,0,0
24.7,3,98,0,0,0
24.7,3.2,92.3,0,0,0
25.1,3.4,86.24,25,76,0
25.6,3.7,80.3,59,123,26.7
26.4,3.7,74.18,98,236,43.1
27.2,3.8,67.96,121,3,55.7
28.2,3.8,61.67,182,36,50.2
29.3,3.8,55.34,255,159,15.7
30.2,3.8,48.99,292,280,12.8
31.1,3.9,42.65,120,810,29.6
31.9,4,36.38,125,834,38.6
32.6,4,30.25,364,440,44.2
33.1,4,24.39,131,866,45.2
33.7,4.1,19.07,439,439,40.8
34,4,14.94,129,886,63.2
34.4,4,13.17,134,882,55.7
34.5,3.9,14.65,133,879,48.7
34.6,3.8,18.62,138,865,53.2
34.5,3.8,23.86,335,600,59.3
34.4,3.7,29.68,438,190,63.2
34.1,3.5,35.8,387,273,56.7
33.8,3.4,42.07,325,55,54.9
33.3,3.3,48.4,193,608,31.4
32.9,3.3,54.75,137,659,38.4
32.9,3.3,61.09,125,601,55.9
31.5,3.1,67.4,116,497,47.8
30.7,3,73.63,95,390,29.6
29.9,2.9,79.77,70,216,0.1
29.1,3.1,85.75,24,6,0
28.4,3.2,91.81,0,0,0
27.5,3.3,97.54,0,0,0
26.6,3.3,103.05,0,0,0
25.8,3.2,108.27,0,0,0
24.9,3.1,113.13,0,0,0
24.4,3.2,117.56,0,0,0
23.9,3.2,121.44,0,0,0
23.7,3.5,124.65,0,0,0
23.4,3.7,127.09,0,0,0
23.2,3.9,128.63,0,0,0
23.1,4,129.19,0,0,0
23,3.8,128.73,0,0,0
22.9,3.5,127.3,0,0,0
22.8,3.2,124.95,0,0,0
22.8,2.8,121.81,0,0,0
22.8,2.5,118,0,0,0
22.8,2.3,113.63,0,0,0
22.8,2.2,108.8,0,0,0
22.7,2.1,103.62,0,0,0
22.8,2.3,98.14,0,0,0
22.8,2.6,92.43,0,0,0
23,2.9,86.36,24,40,0
23.2,3.2,80.42,67,189,20
23.4,3.3,74.29,100,333,42.5
23.7,3.3,68.07,125,443,52.5
23.9,3.2,61.77,145,526,59.2
24.1,3.1,55.43,158,594,64.9
24.5,2.9,49.08,171,643,67
24.9,2.8,42.76,181,681,66.9
25.5,2.5,36.49,190,710,67.3
26,2.3,30.37,198,729,65.5
26.5,2,24.52,203,746,68.6
26.9,1.7,19.24,222,737,72.8
27.2,1.4,15.15,224,744,70.1
27.5,1.2,13.41,219,754,53.9
27.8,1.1,14.87,218,752,66.9
28.1,1.1,18.8,212,752,70.3
28.2,1.1,24.01,208,741,54.3
28.3,1.1,29.82,178,762,53.4
28.2,1.1,35.92,380,78,50.2
28.1,1.2,42.18,346,91,61.2
27.8,1.1,48.51,284,55,12.1
27.4,1.1,54.86,246,68,21.4
27.4,1.1,61.21,16,0,7.7
26.4,0.7,67.51,6,0,0.1
25.9,0.8,73.75,4,0,0.1
25.4,0.9,79.9,12,0,0.1
25.1,1.1,85.87,13,0,0
24.8,1.4,91.96,0,0,0
24.6,1.4,97.7,0,0,0
24.5,1.4,103.21,0,0,0
24.3,1.3,108.44,0,0,0
24.2,1.1,113.32,0,0,0
24,0.8,117.75,0,0,0
23.8,0.5,121.65,0,0,0
23.7,0.3,124.88,0,0,0
23.6,0.1,127.32,0,0,0
23.4,0.2,128.87,0,0,0
23.2,0.4,129.43,0,0,0
23.1,0.5,128.97,0,0,0
22.9,0.6,127.53,0,0,0
22.8,0.6,125.17,0,0,0
22.6,0.7,122.02,0,0,0
22.5,0.7,118.19,0,0,0
22.3,0.7,113.8,0,0,0
22.1,0.7,108.97,0,0,0
22,0.7,103.77,0,0,0
22.1,0.9,98.28,0,0,0
22.2,1.1,92.56,0,0,0
22.7,1.3,86.48,21,34,0
23.2,1.5,80.53,52,0,0.6
23.7,1.7,74.4,102,136,1.5
24.2,1.8,68.17,126,10,1.1
24.5,1.7,61.87,202,151,53.6
24.9,1.7,55.53,215,396,58.6
25.2,1.6,49.19,267,379,36.4
25.6,1.5,42.86,182,681,35.6
26,1.6,36.6,190,711,66.7
26.4,1.7,30.49,296,614,52.5
26.9,1.8,24.66,173,793,71.1
27.4,2,19.41,143,851,71.9
27.7,2.2,15.36,458,409,70.6
28,2.4,13.65,455,394,68.8
28.2,2.5,15.09,456,449,36
28.3,2.7,18.99,131,870,61.6
28.3,2.9,24.16,129,862,70.6
28.4,3.1,29.96,364,479,70.3
28.4,3.2,36.05,218,12,59.5
28.4,3.3,42.3,329,332,25.2
28.4,3.2,48.63,285,324,17.1
28.4,3.1,54.98,248,266,25.1
28.4,3.1,61.33,171,404,42.2
28,2.3,67.64,79,0,45
27.4,1.8,73.88,50,0,0.1
26.7,1.2,80.03,59,20,0
26.4,1.1,86.01,23,34,0
26.1,1,92.1,0,0,0
26,1,97.85,0,0,0
25.9,0.9,103.38,0,0,0
25.8,1,108.62,0,0,0
25.7,1,113.51,0,0,0
25.5,1.1,117.96,0,0,0
25.3,1.2,121.86,0,0,0
25,1.2,125.1,0,0,0
24.8,1.2,127.56,0,0,0
24.6,1.1,129.11,0,0,0
24.5,1,129.67,0,0,0
24.4,0.8,129.21,0,0,0
24.3,0.6,127.76,0,0,0
24,0.5,125.39,0,0,0
23.7,0.5,122.22,0,0,0
23.4,0.6,118.38,0,0,0
23.2,0.8,113.98,0,0,0
23,1.2,109.13,0,0,0
22.8,1.5,103.92,0,0,0
22.7,1.8,98.42,0,0,0
22.6,2.1,92.7,0,0,0
23.1,2.3,86.6,12,0,0
23.6,2.5,80.65,49,0,0.8
24.7,2.8,74.51,101,72,28.7
25.8,3.1,68.28,94,561,39.7
26.6,3.5,61.97,108,638,47.4
27.5,3.9,55.64,115,703,64.5
28.1,4.2,49.29,281,321,68.3
28.7,4.5,42.96,126,789,72.1
29,4.7,36.71,131,814,61.5
29.4,4.9,30.61,363,459,34.6
29.5,5.2,24.81,464,150,66.3
29.7,5.4,19.59,483,219,66.7
29.7,5.6,15.58,255,16,49.3
29.8,5.8,13.89,311,19,32
29.7,6,15.32,443,379,22.1
29.5,6.2,19.18,410,40,74.4
29.3,6.3,24.33,329,609,46.2
29.1,6.3,30.1,315,585,56.9
28.9,6.2,36.18,146,792,71.9
28.7,6.1,42.43,230,610,55.3
28.4,5.8,48.75,117,769,55.9
28.1,5.6,55.1,151,611,48
28.1,5.6,61.45,189,307,47.3
27.2,4.9,67.76,152,190,29.9
26.5,4.3,74.01,105,143,15.3
25.9,3.7,80.17,50,0,1.6
25.4,3.2,86.15,22,18,0
24.8,2.7,92.25,0,0,0
24.5,2.5,98.01,0,0,0
24.1,2.2,103.55,0,0,0
23.8,2,108.8,0,0,0
23.4,1.8,113.7,0,0,0
23.1,1.5,118.16,0,0,0
22.8,1.3,122.08,0,0,0
22.7,1.2,125.34,0,0,0
22.5,1.2,127.8,0,0,0
22.3,1.4,129.36,0,0,0
22.2,1.7,129.92,0,0,0
22,1.8,129.46,0,0,0
21.9,1.9,127.99,0,0,0
21.8,1.9,125.61,0,0,0
21.7,1.9,122.43,0,0,0
21.7,1.8,118.57,0,0,0
21.6,1.6,114.16,0,0,0
21.6,1.4,109.3,0,0,0
21.5,1.3,104.08,0,0,0
21.5,1.3,98.57,0,0,0
21.5,1.4,92.83,0,0,0
22.3,1.7,86.72,16,0,0
23.1,2,80.76,47,0,13.3
24.1,2.4,74.62,100,68,10.8
25,2.7,68.38,147,79,1.1
25.6,3,62.08,184,303,19.9
26.3,3.3,55.74,222,364,22.6
26.7,3.5,49.39,176,638,46.6
27.2,3.7,43.07,259,519,51.1
